date,temperature,himidity,luminosity
2022-11-10 14:40:05.172,22.8,,35
2022-11-10 14:40:02.896,22.8,,35
2022-11-10 14:40:00.617,22.8,,35
2022-11-10 14:39:58.340,22.8,,35
2022-11-10 14:39:56.063,22.8,,35
2022-11-10 14:39:53.786,22.8,,35
2022-11-10 14:39:51.507,22.8,,35
2022-11-10 14:39:49.230,22.8,,35
2022-11-10 14:39:46.952,22.8,,35
2022-11-10 14:39:44.675,22.8,,35
2022-11-10 14:39:42.397,22.8,,35
2022-11-10 14:39:40.120,22.8,,35
2022-11-10 14:39:37.843,22.8,,35
2022-11-10 14:39:35.565,22.8,,35
2022-11-10 14:39:33.291,22.8,,35
2022-11-10 14:39:31.015,22.8,,35
2022-11-10 14:39:28.736,22.8,,35
2022-11-10 14:39:26.459,22.8,,35
2022-11-10 14:39:24.181,22.8,,36
2022-11-10 14:39:21.905,22.8,,35
2022-11-10 14:39:19.628,22.8,,35
2022-11-10 14:39:17.349,22.8,,35
2022-11-10 14:39:15.072,22.8,,35
2022-11-10 14:39:12.795,22.8,,35
2022-11-10 14:39:10.517,22.8,,35
2022-11-10 14:39:08.240,22.8,,35
2022-11-10 14:39:05.962,22.8,,35
2022-11-10 14:39:03.684,22.8,,35
2022-11-10 14:39:01.407,22.8,,35
2022-11-10 14:38:59.133,22.8,,35
2022-11-10 14:38:56.856,22.8,,35
2022-11-10 14:38:54.579,22.8,,35
2022-11-10 14:38:52.301,22.8,,35
2022-11-10 14:38:50.024,22.8,,35
2022-11-10 14:38:47.747,22.8,,35
2022-11-10 14:38:45.469,22.8,,35
2022-11-10 14:38:43.192,22.8,,35
2022-11-10 14:38:40.915,22.9,,35
2022-11-10 14:38:38.636,22.8,,35
2022-11-10 14:38:36.359,22.8,,35
2022-11-10 14:38:34.081,22.8,,35
2022-11-10 14:38:31.804,22.9,,35
2022-11-10 14:38:29.526,22.8,,35
2022-11-10 14:38:27.250,22.8,,35
2022-11-10 14:38:24.972,22.9,,35
2022-11-10 14:38:22.695,22.8,,35
2022-11-10 14:38:20.416,22.8,,32
2022-11-10 14:38:18.139,22.8,,35
2022-11-10 14:38:15.865,22.8,,34
2022-11-10 14:38:13.588,22.8,,34
2022-11-10 14:38:11.310,22.8,,34
2022-11-10 14:38:09.033,22.8,,34
2022-11-10 14:38:06.755,22.9,,35
2022-11-10 14:38:04.478,22.9,,34
2022-11-10 14:38:02.202,22.9,,34
2022-11-10 14:37:59.923,22.9,,34
2022-11-10 14:37:57.646,22.8,,34
2022-11-10 14:37:55.369,22.8,,34
2022-11-10 14:37:53.091,22.8,,34
2022-11-10 14:37:50.813,22.9,,34
2022-11-10 14:37:48.536,22.9,,35
2022-11-10 14:37:46.258,22.9,,33
2022-11-10 14:37:43.981,22.8,,33
2022-11-10 14:37:41.704,22.8,,33
2022-11-10 14:37:39.426,22.9,,33
2022-11-10 14:37:37.148,22.8,,33
2022-11-10 14:37:34.871,22.9,,33
2022-11-10 14:37:32.593,22.9,,32
2022-11-10 14:37:30.316,22.9,,32
2022-11-10 14:37:28.038,22.9,,32
2022-11-10 14:37:25.761,22.9,,32
2022-11-10 14:37:23.483,22.9,,33
2022-11-10 14:37:21.210,22.9,,33
2022-11-10 14:37:18.934,22.9,,33
2022-11-10 14:37:16.655,22.9,,34
2022-11-10 14:37:14.378,22.9,,33
2022-11-10 14:37:12.101,22.9,,33
2022-11-10 14:37:09.823,22.9,,33
2022-11-10 14:37:07.545,22.9,,33
2022-11-10 14:37:05.268,22.9,,33
2022-11-10 14:37:02.990,22.9,,33
2022-11-10 14:37:00.713,22.9,,33
2022-11-10 14:36:58.436,22.9,,33
2022-11-10 14:36:56.158,22.9,,33
2022-11-10 14:36:53.885,22.9,,33
2022-11-10 14:36:51.608,22.9,,33
2022-11-10 14:36:49.330,22.9,,33
2022-11-10 14:36:47.052,22.9,,33
2022-11-10 14:36:44.776,22.9,,33
2022-11-10 14:36:42.497,22.9,,32
2022-11-10 14:36:40.220,22.9,,33
2022-11-10 14:36:37.943,22.9,,33
2022-11-10 14:36:35.666,22.9,,33
2022-11-10 14:36:33.387,22.9,,33
2022-11-10 14:36:31.110,22.9,,33
2022-11-10 14:36:28.834,22.9,,33
2022-11-10 14:36:26.560,22.9,,33
2022-11-10 14:36:24.282,22.9,,33
2022-11-10 14:36:22.004,22.9,,33
2022-11-10 14:36:19.727,22.9,,33
2022-11-10 14:36:17.449,22.9,,33
2022-11-10 14:36:15.172,22.9,,31
2022-11-10 14:36:12.894,22.9,,31
2022-11-10 14:36:10.617,22.9,,31
2022-11-10 14:36:08.339,22.9,,31
2022-11-10 14:36:06.062,22.9,,30
2022-11-10 14:36:03.784,22.9,,33
2022-11-10 14:36:01.507,22.9,,33
2022-11-10 14:35:59.230,22.9,,33
2022-11-10 14:35:56.952,22.9,,33
2022-11-10 14:35:54.676,22.9,,34
2022-11-10 14:35:52.401,22.9,,34
2022-11-10 14:35:50.124,22.9,,34
2022-11-10 14:35:47.846,22.9,,34
2022-11-10 14:35:45.569,22.9,,33
2022-11-10 14:35:43.291,22.9,,33
2022-11-10 14:35:41.014,22.8,,33
2022-11-10 14:35:38.736,22.9,,33
2022-11-10 14:35:36.459,22.8,,32
2022-11-10 14:35:34.181,22.8,,33
2022-11-10 14:35:31.904,22.9,,33
2022-11-10 14:35:29.626,22.8,,33
2022-11-10 14:35:27.349,22.8,,33
2022-11-10 14:35:25.071,22.8,,33
2022-11-10 14:35:22.794,22.9,,33
2022-11-10 14:35:20.516,22.8,,33
2022-11-10 14:35:18.239,22.8,,33
2022-11-10 14:35:15.961,22.8,,33
2022-11-10 14:35:13.687,22.8,,33
2022-11-10 14:35:11.410,22.8,,33
2022-11-10 14:35:09.132,22.8,,33
2022-11-10 14:35:06.855,22.8,,33
2022-11-10 14:35:04.577,22.8,,34
2022-11-10 14:35:02.300,22.8,,33
2022-11-10 14:35:00.022,22.8,,33
2022-11-10 14:34:57.745,22.8,,33
2022-11-10 14:34:55.467,22.8,,33
2022-11-10 14:34:53.190,22.8,,6
2022-11-10 14:34:50.913,22.8,,31
2022-11-10 14:34:48.635,22.8,,31
2022-11-10 14:34:46.358,22.8,,31
2022-11-10 14:34:44.080,22.8,,31
2022-11-10 14:34:41.803,22.8,,31
2022-11-10 14:34:39.529,22.8,,30
2022-11-10 14:34:37.252,22.8,,30
2022-11-10 14:34:34.975,22.8,,30
2022-11-10 14:34:32.697,22.8,,30
2022-11-10 14:34:30.419,22.8,,30
2022-11-10 14:34:28.142,22.8,,31
2022-11-10 14:34:25.865,22.8,,31
2022-11-10 14:34:23.587,22.8,,31
2022-11-10 14:34:21.309,22.8,,31
2022-11-10 14:34:19.032,22.8,,31
2022-11-10 14:34:16.754,22.8,,31
2022-11-10 14:34:14.478,22.8,,31
2022-11-10 14:34:12.205,22.8,,31
2022-11-10 14:34:09.927,22.8,,31
2022-11-10 14:34:07.649,22.8,,30
2022-11-10 14:34:05.372,22.8,,30
2022-11-10 14:34:03.095,22.8,,30
2022-11-10 14:34:00.817,22.8,,30
2022-11-10 14:33:58.540,22.8,,30
2022-11-10 14:33:56.263,22.8,,30
2022-11-10 14:33:53.985,22.8,,30
2022-11-10 14:33:51.708,22.8,,30
2022-11-10 14:33:49.430,22.8,,30
2022-11-10 14:33:47.152,22.8,,30
2022-11-10 14:33:44.876,22.8,,31
2022-11-10 14:33:42.601,22.8,,30
2022-11-10 14:33:40.324,22.8,,31
2022-11-10 14:33:38.047,22.8,,31
2022-11-10 14:33:35.770,22.8,,31
2022-11-10 14:33:33.492,22.8,,31
2022-11-10 14:33:31.214,22.8,,31
2022-11-10 14:33:28.937,22.8,,31
2022-11-10 14:33:26.659,22.8,,30
2022-11-10 14:33:24.383,22.8,,31
2022-11-10 14:33:22.104,22.8,,31
2022-11-10 14:33:19.827,22.8,,31
2022-11-10 14:33:17.549,22.8,,31
2022-11-10 14:32:45.706,22.8,,29
2022-11-10 14:32:43.428,22.8,,30
2022-11-10 14:32:41.151,22.8,,30
2022-11-10 14:32:38.873,22.8,,29
2022-11-10 14:32:36.596,22.8,,30
2022-11-10 14:32:34.318,22.8,,31
2022-11-10 14:32:32.041,22.8,,30
2022-11-10 14:32:29.763,22.8,,30
2022-11-10 14:32:27.486,22.8,,30
2022-11-10 14:32:25.208,22.8,,30
2022-11-10 14:32:22.931,22.8,,30
2022-11-10 14:32:20.654,22.8,,30
2022-11-10 14:32:18.379,22.8,,30
2022-11-10 14:32:16.103,22.8,,30
2022-11-10 14:32:13.824,22.8,,30
2022-11-10 14:32:11.547,22.8,,30
2022-11-10 14:32:09.269,22.8,,30
2022-11-10 14:32:06.992,22.8,,30
2022-11-10 14:32:04.714,22.8,,30
2022-11-10 14:32:02.437,22.8,,30
2022-11-10 14:32:00.161,22.8,,30
2022-11-10 14:31:57.883,22.8,,30
2022-11-10 14:31:55.606,22.8,,30
2022-11-10 14:31:53.327,22.8,,30
2022-11-10 14:31:51.050,22.8,,30
2022-11-10 14:31:48.772,22.8,,30
2022-11-10 14:31:46.495,22.8,,31
2022-11-10 14:31:44.218,22.8,,31
2022-11-10 14:31:41.940,22.8,,30
2022-11-10 14:31:39.663,22.8,,30
2022-11-10 14:31:37.389,22.8,,30
2022-11-10 14:31:35.111,22.8,,30
2022-11-10 14:31:32.835,22.8,,31
2022-11-10 14:31:30.557,22.8,,31
2022-11-10 14:31:28.280,22.8,,30
2022-11-10 14:31:26.002,22.8,,30
2022-11-10 14:28:07.687,22.7,,29
2022-11-10 14:28:05.410,22.7,,31
2022-11-10 14:28:03.131,22.7,,31
2022-11-10 14:28:00.853,22.7,,31
2022-11-10 14:27:58.576,22.7,,31
2022-11-10 14:27:56.299,22.7,,30
2022-11-10 14:27:54.022,22.7,,30
2022-11-10 14:27:51.743,22.7,,30
2022-11-10 14:27:49.466,22.7,,30
2022-11-10 14:27:47.189,22.7,,30
2022-11-10 14:27:44.912,22.7,,30
2022-11-10 14:27:42.634,22.7,,30
2022-11-10 14:27:40.356,22.7,,30
2022-11-10 14:27:38.079,22.7,,30
2022-11-10 14:27:35.801,22.7,,29
2022-11-10 14:27:33.525,22.7,,29
2022-11-10 14:27:31.247,22.7,,29
2022-11-10 14:27:28.970,22.7,,29
2022-11-10 14:27:26.691,22.7,,29
2022-11-10 14:27:24.414,22.7,,29
2022-11-10 14:27:22.136,22.7,,29
2022-11-10 14:27:19.860,22.7,,29
2022-11-10 14:27:17.582,22.7,,29
2022-11-10 14:27:15.308,22.7,,29
2022-11-10 14:27:13.031,22.7,,29
2022-11-10 14:27:10.754,22.7,,30
2022-11-10 14:27:08.476,22.7,,30
2022-11-10 14:27:06.198,22.7,,30
2022-11-10 14:27:03.921,22.7,,30
2022-11-10 14:27:01.644,22.7,,30
2022-11-10 14:26:59.366,22.7,,30
2022-11-10 14:26:57.089,22.7,,30
2022-11-10 14:26:54.811,22.7,,30
2022-11-10 14:26:52.534,22.7,,30
2022-11-10 14:26:50.257,22.7,,30
2022-11-10 14:26:47.978,22.7,,30
2022-11-10 14:26:45.701,22.7,,30
2022-11-10 14:26:43.423,22.7,,30
2022-11-10 14:26:41.146,22.7,,32
2022-11-10 14:26:38.868,22.7,,30
2022-11-10 14:26:36.591,22.7,,30
2022-11-10 14:26:34.313,22.7,,31
2022-11-10 14:26:32.036,22.7,,30
2022-11-10 14:26:29.759,22.7,,30
2022-11-10 14:26:27.481,22.7,,30
2022-11-10 14:26:25.208,22.7,,30
2022-11-10 14:26:22.931,22.7,,30
2022-11-10 14:26:20.653,22.7,,30
2022-11-10 14:26:18.375,22.7,,30
2022-11-10 14:26:16.098,22.7,,30
2022-11-10 14:26:13.820,22.7,,30
2022-11-10 14:26:11.543,22.7,,30
2022-11-10 14:26:09.266,22.7,,30
2022-11-10 14:26:06.988,22.7,,30
2022-11-10 14:26:04.710,22.6,,30
2022-11-10 14:26:02.433,22.6,,30
2022-11-10 14:26:00.156,22.6,,31
2022-11-10 14:25:57.878,22.6,,31
2022-11-10 14:25:55.601,22.6,,31
2022-11-10 14:25:53.323,22.6,,31
2022-11-10 14:25:51.045,22.7,,31
2022-11-10 14:25:48.768,22.6,,31
2022-11-10 14:25:46.490,22.7,,31
2022-11-10 14:25:44.217,22.7,,31
2022-11-10 14:25:41.939,22.6,,31
2022-11-10 14:25:39.662,22.6,,31
2022-11-10 14:25:37.385,22.6,,31
2022-11-10 14:25:35.107,22.6,,33
2022-11-10 14:25:32.830,22.6,,30
2022-11-10 14:25:30.552,22.6,,33
2022-11-10 14:25:28.275,22.6,,33
2022-11-10 14:25:25.997,22.6,,32
2022-11-10 14:25:23.721,22.6,,32
2022-11-10 14:25:21.442,22.6,,32
2022-11-10 14:25:19.165,22.6,,33
2022-11-10 14:25:16.887,22.6,,33
2022-11-10 14:25:14.610,22.6,,32
2022-11-10 14:25:12.337,22.6,,33
2022-11-10 14:25:10.059,22.6,,33
